id,name,country,currency,sector,employees,price,inventory,monthly_revenue,monthly_cost,cumulative_profit,fiat_debt,productivity,product_quality,reputation,risk,fraud_tendency,truth_score,truth_positive,truth_debt,top_truth_layers
agent_6148932974,Blue Travel 75,Praxmark,PRA,tourism,7.84,740410.9627,21987.9307,0.0,3521.0867,-130357.8327,125087.9935,1.041443,1.000546,0.99,0.730968,0.038537,17.6428,68.733,51.0902,"{liquidity=-39.38, causal=+22.99, legal=+15.25, existence=+13.87, risk_reduction=-10.65, social=+3.39, temporal=+1.05, attention=+0.48, ...}"
agent_f098bd0c10,Argent Transit 76,Borealgrad,BOR,mobility,28.25,264627984.8022,15348.9683,0.0,157.4915,434638.0506,304.453,0.774026,0.479897,0.874285,0.782392,0.030154,110.3654,110.3697,0.0043,"{causal=+37.63, legal=+27.06, existence=+14.54, social=+7.36, temporal=+4.20, attention=+1.74, infrastructure=+0.25, potential=+0.04, ...}"
agent_b418224c7f,Argent Learning 77,Selenreich,SEL,education,40.73,55309027.9511,5475.6653,0.0,329.1306,639623.3327,467.6368,0.727041,0.713115,0.99,0.818128,0.01162,153.5783,160.4186,6.8403,"{causal=+55.38, legal=+38.25, existence=+12.45, social=+11.18, epistemic=+6.97, liquidity=-6.84, temporal=+5.94, attention=+2.51, ...}"
agent_65f2a91105,Pioneer Homes 78,Galenheim,GAL,housing,3.34,341617513.7661,1147.8675,0.0,11.111,899387.3084,0.0,0.926253,0.573205,0.873467,0.846202,0.014272,38.5158,38.5158,0.0,"{existence=+12.85, legal=+9.51, causal=+7.90, social=+1.76, infrastructure=+0.53, temporal=+0.49, attention=+0.20, potential=+0.05, ...}"
agent_9e06c47f55,Cobalt Seed 79,Ulmarreich,ULM,agriculture,3.0,332934051.8252,9290.4206,0.0,9.4181,-57614.5666,0.0,0.990891,0.840651,0.897366,1.0,0.038057,42.5416,42.5416,0.0,"{existence=+13.72, legal=+10.90, causal=+9.67, social=+1.73, temporal=+0.29, attention=+0.14, potential=+0.08}"
agent_caa65b4dd7,Saffron Nutrition 80,Tavoresia,TAV,food,3.0,5259158.4254,16019.5418,0.0,6909.5857,-1248912.7621,246348.7364,1.879612,0.906581,0.215053,1.0,0.009864,-73779.7276,33.4098,73813.1374,"{temporal=-69408.28, legal=-7382.89, liquidity=-4984.86, social=-1079.75, existence=+14.78, causal=+11.48, health=+1.50, attention=+0.16, ...}"
agent_b732c1df47,Terra Shield 81,Ulmarreich,ULM,security,17.0,469860160.587,23237.2957,0.0,179.2769,288153.3976,4257.3629,0.994769,0.673417,0.490971,1.0,0.030303,-2023.3642,66.1124,2089.4766,"{liquidity=-1221.77, legal=-723.09, causal=+32.17, existence=+14.17, social=+5.06, temporal=+2.57, attention=+1.05, risk_reduction=+0.15, ...}"
agent_c03c039937,Union Mobility 82,Ulmarreich,ULM,mobility,6.56,716345162.4787,3032.2429,0.0,98.0653,741248.9128,2474.5013,1.182289,0.904581,0.706526,1.0,0.02492,-834.2203,30.7739,864.9942,"{temporal=-533.67, liquidity=-392.03, legal=-16.12, existence=+11.80, causal=+11.61, social=+1.85, infrastructure=+0.46, attention=+0.40, ...}"
agent_149ea644a4,Helix Fields 83,Ulmarreich,ULM,agriculture,4.17,220557041.4736,25648.6374,0.0,16352.1058,-1834052.9128,584987.4394,0.771295,1.034938,0.853174,0.980724,0.028925,90.1355,92.7445,2.6091,"{legal=+28.87, causal=+28.27, existence=+14.30, social=+4.54, liquidity=-2.61, temporal=+0.63, attention=+0.26, potential=+0.10}"
agent_72e93a0de8,Civitas Agro 84,Ulmarreich,ULM,agriculture,3.0,322498746.4664,10624.7278,0.0,1033.6035,-321566.7124,36501.2589,1.121758,0.874679,0.124242,1.0,0.005335,-11704.5225,28.2909,11732.8135,"{temporal=-9876.91, liquidity=-1564.23, legal=-1477.68, existence=+13.78, causal=+9.90, social=+0.29, attention=+0.14, potential=+0.08}"
agent_bdd7915fe4,Pioneer Legal 85,Faronreich,FAR,legal,21.25,659769517.435,10434.2494,0.0,86.2811,669151.1155,2385.0714,1.087483,0.879978,0.964,0.844406,0.018856,4.8052,93.0775,88.2722,"{liquidity=-88.27, causal=+31.18, legal=+23.20, existence=+12.68, social=+6.24, temporal=+3.21, attention=+1.31, epistemic=+0.33, ...}"
agent_92bc76f7c2,Sol Grid 86,Ulmarreich,ULM,energy,32.09,498481798.3399,94876.3626,0.0,2537.2007,-404918.1962,85031.8626,0.990118,0.626455,0.458173,1.0,0.037296,-23229.456,124.3288,23353.7848,"{temporal=-19696.19, legal=-3177.97, liquidity=-2514.45, social=-306.05, causal=+76.27, existence=+17.26, ecological=-8.16, attention=+1.98, ...}"
agent_caba92b92d,Atlas Insurance 87,Ulmarreich,ULM,insurance,17.67,402258017.6419,13415.3957,0.0,74.5743,493945.0901,768.0317,1.18511,0.892367,0.99,0.923542,0.034476,91.247,91.247,0.0,"{causal=+29.07, legal=+25.74, existence=+11.12, social=+5.61, temporal=+2.66, attention=+1.09, risk_reduction=+0.66, liquidity=+0.54, ...}"
agent_c132af9dd3,Quantum Shield 88,Ephyterra,EPH,security,20.29,2441590.723,6947.1843,0.0,34.8703,123334.8684,406.2423,0.874786,0.470821,0.99,0.690673,0.025268,45.7789,77.7256,31.9467,"{liquidity=-31.95, causal=+25.84, legal=+17.91, existence=+12.49, social=+5.15, temporal=+2.85, attention=+1.24, risk_reduction=+0.16, ...}"
agent_9908b8a1f3,Nexus Broadcast 89,Galenheim,GAL,media,21.4,97270151.3308,6434.2686,0.0,82.6367,280001.8342,1383.9937,0.892205,0.82558,0.902,0.860347,0.021248,-69.3895,85.6635,155.053,"{liquidity=-155.05, causal=+29.19, legal=+20.15, existence=+12.04, social=+5.90, temporal=+3.14, attention=+1.32, epistemic=+0.34, ...}"
agent_bdf95c7802,Kinetic Homes 90,Lumerterra,LUM,housing,7.74,125623232.5311,14773.7726,0.0,63.6154,256455.7662,369.3995,0.871611,0.593727,0.985739,0.743291,0.02678,63.9404,73.4724,9.532,"{legal=+20.09, causal=+19.70, existence=+16.25, liquidity=-9.53, social=+3.89, temporal=+1.18, infrastructure=+0.59, attention=+0.48, ...}"
agent_a45f166b4a,Omni Ore 91,Galenheim,GAL,mining,3.0,92348234.7349,8531.3403,0.0,743.4108,-318675.3942,26240.3853,0.66401,0.542638,0.194039,1.0,0.03464,-13091.1027,36.6473,13127.75,"{temporal=-10186.83, legal=-1993.46, liquidity=-1910.23, social=-185.07, existence=+16.00, causal=+14.58, attention=+0.15, potential=+0.05}"
agent_dbc9e74c89,Terra Ledger 92,Ulmarreich,ULM,finance,23.44,330844253.2641,33047.0584,0.0,60.098,281556.3975,0.0,1.132098,0.82035,0.99,1.0,0.072831,131.8644,131.8644,0.0,"{causal=+43.79, legal=+37.25, existence=+13.74, social=+8.41, temporal=+3.54, liquidity=+1.93, attention=+1.44, potential=+0.08, ...}"
agent_8fdfa84b75,Vector Capital 93,Selenreich,SEL,finance,12.15,99255407.0562,13115.9425,0.0,3491.4807,-692871.4947,121306.5042,0.788916,0.503859,0.530492,1.0,0.041414,-9075.2934,59.7984,9135.0918,"{temporal=-7233.75, legal=-1512.02, liquidity=-1098.54, social=-81.60, causal=+32.33, existence=+14.83, attention=+0.75, potential=+0.05, ...}"
agent_81728c8d88,Blue Law 94,Borealgrad,BOR,legal,10.63,99111029.2565,2257.5117,0.0,96.0234,325258.5729,740.8141,0.911632,0.90041,0.99,0.880628,0.015733,22.3297,64.3506,42.0209,"{liquidity=-42.02, legal=+21.27, causal=+14.90, existence=+10.57, social=+3.50, epistemic=+1.80, temporal=+1.58, attention=+0.65, ...}"
agent_f8313251c0,Kinetic AI 95,Ulmarreich,ULM,software,25.87,458975383.5041,84983.3363,0.0,35.6223,217220.837,0.0,1.614233,0.455539,0.86361,0.972476,0.028062,159.4574,159.4574,0.0,"{causal=+55.54, legal=+45.52, existence=+15.45, social=+9.89, temporal=+3.90, attention=+1.59, epistemic=+0.18, potential=+0.06}"
agent_8db1670b07,Iron Care 96,Ulmarreich,ULM,health,36.76,442705699.0514,62552.5041,0.0,72.9888,879316.7026,292.7265,1.061932,0.860443,0.99,0.821665,0.035739,97.8528,198.4342,100.5814,"{liquidity=-100.58, causal=+66.93, legal=+51.27, existence=+15.95, social=+12.54, health=+6.61, temporal=+5.55, attention=+2.26, ...}"
agent_d482746a1f,Quantum Works 97,Ulmarreich,ULM,construction,16.43,754476761.7589,22153.9072,0.0,89.2785,581171.7267,1572.974,0.877735,0.851078,0.99,0.690417,0.022155,86.2476,108.4415,22.1939,"{causal=+34.91, legal=+28.61, liquidity=-22.19, existence=+15.70, social=+6.36, temporal=+2.50, infrastructure=+1.41, attention=+1.01, ...}"
agent_7d15163295,Vertex Fields 98,Novaresia,NOV,agriculture,3.0,65768982.3738,2316.7959,0.0,925.8807,-325528.3804,32572.5666,0.514386,0.436103,0.015548,1.0,0.028617,-21382.8175,24.4706,21407.2881,"{temporal=-19928.23, legal=-2180.07, liquidity=-1616.87, social=-261.48, existence=+14.30, causal=+6.89, attention=+0.14, potential=+0.04}"
agent_02a5a92680,Omni AI 99,Borealgrad,BOR,software,25.7,132074458.4935,52081.9009,0.0,51.9912,312601.5199,797.0434,1.884087,0.556011,0.946715,0.79358,0.01648,121.1764,133.2705,12.0941,"{causal=+48.31, legal=+34.90, existence=+13.84, liquidity=-10.37, social=+7.87, temporal=+3.85, attention=+1.58, epistemic=-1.33, ...}"
agent_a3f37c4e4c,Signal Broadcast 100,Dravesia,DRA,media,24.8,46669187.3188,27013.5665,0.0,141.0654,136821.588,1476.3839,1.161441,0.911205,0.99,0.683678,0.062421,62.2427,122.1978,59.9551,"{liquidity=-59.96, causal=+42.28, legal=+31.80, existence=+13.51, social=+8.29, temporal=+3.67, attention=+1.53, epistemic=+0.78, ...}"
agent_e5ea90a904,Meridian Broadcast 101,Jorvikmark,JOR,media,9.47,17939424.3738,9021.092,0.0,1724.7232,-521731.7787,60364.2278,0.651449,0.492599,0.071501,1.0,0.03532,-215805.9747,54.6848,215860.6594,"{temporal=-207205.97, legal=-19580.87, liquidity=-13656.39, social=-2869.07, causal=+29.23, existence=+13.91, attention=+0.58, epistemic=+0.12, ...}"
agent_75400e22d6,Civitas Transit 102,Borealgrad,BOR,mobility,46.61,549279105.1393,48774.4281,0.0,99.4987,531796.6579,1112.1253,1.195725,0.595762,0.99,0.667872,0.028355,156.8052,185.2881,28.4829,"{causal=+68.17, legal=+47.60, liquidity=-28.48, existence=+15.23, social=+13.20, temporal=+7.02, attention=+2.87, infrastructure=+0.16, ...}"
agent_30236314e6,Civitas Transit 103,Ulmarreich,ULM,mobility,18.81,1174819538.175,10875.2994,0.0,128.394,515523.8908,1876.4201,0.664279,0.714749,0.99,0.88702,0.013914,37.4518,96.2456,58.7937,"{liquidity=-58.79, causal=+33.12, legal=+23.91, existence=+12.86, social=+6.29, temporal=+2.89, attention=+1.16, infrastructure=+0.23, ...}"
agent_a84be4b216,Meridian Systems 104,Westrmark,WES,software,7.91,114563563.0246,6510.65,0.0,19.7023,235938.6692,225.5138,1.317319,0.394676,0.783355,1.0,0.018001,27.7898,49.9446,22.1548,"{liquidity=-22.15, causal=+14.65, existence=+12.45, legal=+10.92, social=+2.62, temporal=+1.16, attention=+0.48, epistemic=+0.18, ...}"
agent_eff16adba2,Meridian Frontier 105,Ulmarreich,ULM,research,77.88,498760911.0144,50028.6402,0.0,184.965,582573.5056,498.4247,1.560079,0.61608,0.978739,0.639267,0.029474,206.8064,213.0366,6.2302,"{causal=+82.53, legal=+50.18, social=+15.24, existence=+12.54, temporal=+11.48, attention=+4.80, epistemic=-3.01, liquidity=-2.31, ...}"
agent_1232544856,Cobalt Build 106,Oriongrad,ORI,construction,30.83,124771947.9271,12389.7687,0.0,78.521,339426.1689,277.614,0.772955,0.454223,0.99,0.9355,0.078744,124.505,138.6642,14.1593,"{causal=+46.90, legal=+35.95, existence=+16.57, liquidity=-14.16, social=+9.06, temporal=+4.55, attention=+1.90, infrastructure=+1.08, ...}"
agent_2b36adb4a4,Helix Learning 107,Borealgrad,BOR,education,26.11,85692304.0873,3100.203,0.0,226.9248,613961.7442,1660.6482,0.534699,0.821243,0.984,0.856429,0.021959,22.3502,103.9915,81.6413,"{liquidity=-81.64, causal=+33.61, legal=+22.56, existence=+11.62, social=+6.97, epistemic=+6.16, temporal=+3.80, attention=+1.61, ...}"
agent_55b2f34c38,Sol Harvest 108,Borealgrad,BOR,food,17.45,55622695.3972,70801.1079,0.0,55.963,521344.0909,24.1629,1.621964,0.693405,0.825618,0.994236,0.013514,148.7635,149.1896,0.4261,"{causal=+44.93, legal=+39.10, existence=+21.67, social=+7.77, health=+6.09, temporal=+2.60, attention=+1.07, risk_reduction=+0.55, ...}"
agent_1effd7647c,Pioneer Frontier 109,Dravesia,DRA,research,31.7,95740006.3441,9618.76,0.0,248.5492,320100.3669,755.0427,0.908546,0.668687,0.99,0.687757,0.026136,81.7684,101.557,19.7886,"{causal=+34.51, legal=+22.69, liquidity=-19.79, existence=+12.07, social=+7.00, temporal=+4.58, attention=+1.95, ecological=+1.47, ...}"
agent_3df1595ff0,Prism Entertainment 110,Ulmarreich,ULM,entertainment,12.64,144857683.5096,5792.588,0.0,66.1896,509599.0588,671.4503,0.988693,0.634049,0.99,0.747713,0.023076,62.941,62.9426,0.0016,"{causal=+18.78, legal=+15.11, existence=+12.61, social=+4.03, temporal=+1.86, attention=+0.78, memory=+0.61, potential=+0.06, ...}"
agent_4815aaeec9,Green Logistics 111,Westrmark,WES,logistics,3.01,69883465.122,21878.594,0.0,645.4761,-305263.8187,22881.1609,0.971838,0.420307,0.075455,1.0,0.009983,-81603.46,45.2762,81648.7362,"{temporal=-77007.27, legal=-7858.52, liquidity=-5863.88, social=-998.27, causal=+20.95, existence=+16.01, attention=+0.19, potential=+0.04}"
agent_b69b8fe505,Union Research 112,Ulmarreich,ULM,research,86.08,572329043.2158,45610.5827,0.0,248.1276,389619.8786,0.0,0.558141,0.527498,0.99,0.874362,0.041306,304.498,304.498,0.0,"{causal=+115.08, legal=+79.60, social=+22.76, existence=+15.50, temporal=+12.94, attention=+5.31, ecological=+0.84, epistemic=+0.66, ...}"
agent_0fb7934514,Omni Academy 113,Caspesia,CAS,education,3.0,11954459.7388,11575.6796,0.0,23722.4561,-2525370.7979,849394.9046,1.257192,0.984787,0.203468,1.0,0.012095,-1241389.2845,34.2058,1241423.4902,"{temporal=-1197550.17, legal=-113919.50, liquidity=-68316.45, social=-20539.99, existence=+13.92, causal=+13.46, epistemic=+0.86, attention=+0.15, ...}"
agent_ad156c81ec,Quantum Entertainment 114,Ephyterra,EPH,entertainment,31.22,1339596.4676,86715.3844,0.0,6098.9649,-753089.9933,215490.1201,0.991812,0.664527,0.909,1.0,0.04275,-162.0976,229.5453,391.6429,"{liquidity=-391.64, causal=+103.23, legal=+43.32, existence=+16.27, social=+13.73, temporal=+4.71, attention=+1.92, epistemic=+1.88, ...}"
agent_ba10ce059b,Helix Mobility 115,Tavoresia,TAV,mobility,7.25,26942946.3696,34762.8803,0.0,10854.9307,-1288026.2183,385882.2906,1.284035,1.055424,0.665415,1.0,0.016512,-9401.952,54.8431,9456.7951,"{temporal=-7182.14, legal=-1572.97, liquidity=-1282.15, social=-202.51, causal=+27.47, existence=+16.06, attention=+0.45, infrastructure=+0.31, ...}"
agent_8ca5ac6384,Iron Mutual 116,Ulmarreich,ULM,insurance,7.44,259142762.3656,6008.0747,0.0,32.7655,486471.8904,225.4389,1.570095,0.482726,0.964359,0.633992,0.04766,49.382,49.382,0.0,"{causal=+12.87, legal=+12.49, existence=+11.93, social=+2.40, temporal=+1.11, risk_reduction=+0.53, attention=+0.46, liquidity=+0.43, ...}"
agent_c1736e99c0,Cobalt Habitat 117,Valenesia,VAL,housing,19.0,352466839.4275,23656.3152,0.0,206.6326,1018629.6284,5355.0411,1.105297,0.823286,0.75214,1.0,0.030128,-673.3874,112.6544,786.0418,"{liquidity=-786.04, causal=+41.13, legal=+24.53, existence=+15.77, social=+7.36, temporal=+2.89, attention=+1.17, infrastructure=+0.81, ...}"
agent_d213d55074,Cobalt Biomed 118,Lumerterra,LUM,health,29.1,64608247.5894,23654.4524,0.0,161.9381,471258.3016,874.4822,1.224247,0.952634,0.99,0.757762,0.024965,66.19,124.2124,58.0224,"{liquidity=-58.02, causal=+38.57, legal=+28.13, existence=+12.94, social=+7.43, health=+7.15, temporal=+4.17, epistemic=+2.04, ...}"
agent_5607e1df65,Green Transit 119,Dravesia,DRA,mobility,59.06,158967421.655,22660.3862,0.0,105.6139,524930.8578,681.1534,0.872455,0.690146,0.99,0.848249,0.020719,176.473,191.3933,14.9203,"{causal=+71.75, legal=+47.77, liquidity=-14.92, social=+14.31, existence=+12.96, temporal=+8.74, attention=+3.64, infrastructure=+0.45, ...}"
agent_044b3d4b78,Meridian Biomed 120,Borealgrad,BOR,health,108.35,154556897.5473,124665.6434,0.0,596.0476,660622.9191,7707.2921,0.939874,0.685659,0.734896,1.0,0.031671,-604.7263,375.2176,979.9439,"{liquidity=-779.36, epistemic=-154.29, causal=+149.21, legal=+89.03, social=+23.78, existence=+16.67, temporal=+15.75, health=+6.72, ...}"
agent_1a054578fb,Vector Assure 121,Eldorland,ELD,insurance,7.19,4487256.5369,4154.9836,0.0,45.5694,76184.3909,770.4578,0.899058,0.824533,0.905254,0.647972,0.019427,46.5915,46.5915,0.0,"{causal=+12.52, existence=+12.44, legal=+10.62, social=+2.32, temporal=+1.04, attention=+0.44, risk_reduction=+0.32, liquidity=+0.15, ...}"
agent_5e21bf7f60,Atlas Logistics 122,Helioia,HEL,logistics,3.0,136139729.3203,3099.6665,0.0,1635.9076,-563995.4734,58133.2605,0.882771,0.661799,0.01,1.0,0.034625,-78372.7754,23.3542,78396.1296,"{temporal=-75465.99, legal=-7053.40, liquidity=-4863.79, social=-1024.63, existence=+12.59, causal=+7.37, attention=+0.14, potential=+0.06}"
agent_8a29fe2bc7,Blue Health 123,Ulmarreich,ULM,health,6.51,484701634.0083,3145.1824,0.0,67.9633,951399.4517,1353.8772,0.930262,0.866359,0.99,0.861939,0.02251,28.8308,46.3818,17.551,"{liquidity=-17.55, existence=+11.56, causal=+11.11, legal=+8.54, health=+3.17, social=+2.17, temporal=+0.97, epistemic=+0.91, ...}"
agent_886bba17dc,Kinetic AI 124,Ulmarreich,ULM,software,13.21,373576613.4195,25130.0602,0.0,80.7111,433524.0877,2085.7617,1.740928,0.698547,0.762578,0.901592,0.074429,-42.8711,77.3036,120.1746,"{liquidity=-120.17, causal=+26.40, legal=+17.84, existence=+12.71, social=+4.57, temporal=+2.00, attention=+0.81, epistemic=+0.31, ...}"
agent_c878506fb1,Meridian Energy 125,Westrmark,WES,energy,28.03,113522623.2453,17161.7557,0.0,291.2563,275203.0899,7389.1511,0.724638,0.522723,0.594718,1.0,0.051147,-526.735,103.9825,630.7175,"{liquidity=-627.08, causal=+40.96, legal=+17.06, existence=+15.47, social=+7.04, temporal=+4.11, ecological=-3.47, attention=+1.73, ...}"
agent_d2a642f4ca,Green Shield 126,Arcmere,ARC,security,19.7,378466960.1127,8767.4242,0.0,254.3448,332760.4129,6465.4836,0.962835,0.857317,0.721802,1.0,0.024454,-657.3285,76.0941,733.4226,"{liquidity=-733.42, causal=+35.47, existence=+12.30, social=+6.28, legal=+4.92, temporal=+3.02, attention=+1.22, risk_reduction=+0.13, ...}"
agent_816eb85923,Sol Biomed 127,Valenesia,VAL,health,4.62,368535856.5643,2283.8909,0.0,27.2313,1050596.5767,457.5486,0.963186,0.556193,0.95257,1.0,0.016535,23.7708,37.0944,13.3236,"{liquidity=-13.32, existence=+12.31, causal=+8.49, legal=+7.29, social=+1.70, health=+0.85, temporal=+0.69, attention=+0.28, ...}"
agent_3da6640e7f,Helix Agro 128,Selenreich,SEL,agriculture,3.0,80337692.9102,7310.7753,0.0,4056.0392,-828974.415,145044.9074,0.822877,0.770615,0.46345,1.0,0.026287,-4198.8789,32.348,4231.2269,"{temporal=-2504.72, liquidity=-994.06, legal=-879.59, social=-58.49, existence=+14.83, causal=+12.29, attention=+0.15, potential=+0.07}"
agent_8dd9c0d044,Civitas Attention 129,Jorvikmark,JOR,media,13.17,17591881.8494,13296.288,0.0,1247.4342,-236127.7369,43868.597,0.805678,0.413786,0.01,1.0,0.070558,-54137.648,64.1256,54201.7736,"{temporal=-46580.74, legal=-6993.13, liquidity=-5604.52, social=-679.86, causal=+36.09, existence=+13.88, attention=+0.81, epistemic=+0.16, ...}"
agent_d31fd0bae0,Terra Grid 130,Helioia,HEL,energy,37.02,180378361.8498,14236.3071,0.0,187.7369,1012509.0473,609.9486,0.831151,0.346656,0.823892,0.91359,0.022932,117.8301,149.8201,31.99,"{causal=+52.68, legal=+38.09, liquidity=-23.06, existence=+15.12, social=+9.98, ecological=-8.51, temporal=+5.38, attention=+2.28, ...}"
agent_9849b83887,Signal Seed 131,Jorvikmark,JOR,agriculture,3.0,18374455.2519,5817.4348,0.0,1265.5627,-348680.5557,45162.0778,1.134038,0.748332,0.01,1.0,0.014236,-64167.7665,28.0704,64195.8369,"{temporal=-60931.94, legal=-6165.39, liquidity=-4177.50, social=-919.69, existence=+12.85, causal=+10.66, attention=+0.14, potential=+0.07}"
agent_3c0c152213,Omni Harvest 132,Selenreich,SEL,food,4.94,36665156.6255,1352.1238,0.0,22.7673,448694.7104,431.2551,0.755244,0.661945,0.968089,0.928887,0.008385,49.0124,57.9038,8.8915,"{existence=+17.27, causal=+12.41, legal=+11.99, liquidity=-8.89, health=+3.87, social=+2.36, temporal=+0.72, risk_reduction=+0.35, ...}"
agent_028e758eaa,Vertex Transit 133,Galenheim,GAL,mobility,14.4,298703957.7523,6796.7163,0.0,85.1794,329493.4965,350.0881,1.004435,0.735513,0.982,0.732502,0.052864,14.7277,73.0692,58.3415,"{liquidity=-58.34, causal=+22.88, legal=+16.87, existence=+14.33, social=+4.41, temporal=+2.17, attention=+0.89, infrastructure=+0.24, ...}"
agent_b9e74f25dc,Blue Health 134,Oriongrad,ORI,health,26.15,81311297.0349,15189.7697,0.0,738.7585,99419.1106,21972.0307,1.038672,0.4519,0.197022,1.0,0.0075,-30113.469,76.5894,30190.0583,"{temporal=-24624.96, legal=-4314.85, liquidity=-3840.51, social=-267.23, causal=+42.41, existence=+14.52, attention=+1.61, health=+1.58, ...}"
agent_3878292a1a,Green Luxury 135,Helioia,HEL,luxury,12.06,414790723.3938,1681.4457,0.0,63.8607,788280.8905,792.9099,0.717886,0.334917,0.776714,0.660745,0.067138,33.4757,52.4251,18.9495,"{liquidity=-18.95, causal=+16.01, existence=+11.78, legal=+11.13, social=+3.31, temporal=+1.80, attention=+0.74, potential=+0.03, ...}"
agent_5537d4a7b9,Argent Ore 136,Ulmarreich,ULM,mining,3.0,388669747.6445,15083.9096,0.0,1400.2731,-390279.7008,49872.9309,1.035025,0.692813,0.3219,1.0,0.055822,-10466.2087,32.7711,10498.9798,"{temporal=-9363.15, legal=-1244.71, liquidity=-907.22, social=-154.93, existence=+15.02, causal=+12.46, attention=+0.15, potential=+0.06}"
