id,name,country,currency,sector,employees,price,inventory,monthly_revenue,monthly_cost,cumulative_profit,fiat_debt,productivity,product_quality,reputation,risk,fraud_tendency,truth_score,truth_positive,truth_debt,top_truth_layers
agent_23ee440d37,Meridian Energy 193,Kaelreich,KAE,energy,300.78,2349.5962,5982.2394,0.0,824.0316,297140.9804,80.9347,0.673847,0.491246,0.645526,0.329857,0.05833,199.3576,202.9151,3.5574,"{causal=+71.36, legal=+29.18, temporal=+24.91, existence=+19.67, social=+16.67, attention=+14.30, infrastructure=+1.95, liquidity=-1.39, ...}"
agent_f2b49d3d46,Green Shield 194,Kaelreich,KAE,security,266.73,2974.3522,4704.7631,832.7366,792.5989,78300.0511,287.0915,0.879643,0.793519,0.940651,0.313014,0.026614,180.1301,182.2407,2.1106,"{causal=+63.51, legal=+25.58, temporal=+22.48, social=+16.14, existence=+15.64, attention=+13.24, potential=+2.19, liquidity=-2.11, ...}"
agent_4daddc1536,Sol Biomed 195,Jorvikmark,JOR,health,56.91,2505.0236,876.1707,4255.7018,165.623,154337.6862,60.6535,0.845069,0.496721,0.812809,0.613325,0.017544,70.0992,70.1853,0.0861,"{causal=+18.71, existence=+15.65, legal=+9.10, social=+5.49, temporal=+5.19, attention=+2.93, health=+1.98, potential=+1.57, ...}"
agent_72cf87959d,Helix Agro 196,Galenheim,GAL,agriculture,63.97,701.6893,8054.4775,0.0,303.6991,-42721.3593,7926.3347,1.136991,0.989126,0.856961,0.626346,0.027347,-25.5004,98.5375,124.038,"{legal=-58.30, causal=+43.61, liquidity=-34.73, temporal=-22.76, existence=+18.85, epistemic=+5.73, potential=+5.69, attention=+3.94, ...}"
agent_9533e134a3,Civitas Attention 197,Eldorland,ELD,media,343.1,330.9695,17533.1349,0.0,1340.145,-34701.0557,23914.0572,0.871589,0.442783,0.708113,0.338379,0.072063,70.2782,183.6088,113.3306,"{causal=+108.57, legal=-59.09, liquidity=-41.89, attention=+18.76, existence=+17.65, social=+3.40, potential=+1.22, temporal=-0.63, ...}"
agent_38c74eeab0,Terra Grid 198,Damaria,DAM,energy,282.48,1064.4382,7169.4153,3000.3153,1684.814,257173.2541,163.2089,0.858397,0.356318,0.795167,0.539135,0.021876,204.404,207.0318,2.6278,"{causal=+72.57, legal=+29.90, temporal=+24.37, existence=+19.23, social=+17.38, attention=+13.95, infrastructure=+3.68, ecological=-2.22, ...}"
agent_d9acf5c0df,Signal Seed 199,Eldorland,ELD,agriculture,51.83,277.9744,6700.2202,0.0,371.1758,-45566.7737,9884.7369,1.226811,0.800773,0.379054,1.0,0.01454,-324.4641,67.3519,391.816,"{temporal=-156.81, legal=-148.84, liquidity=-60.74, causal=+33.48, social=-21.32, existence=+16.34, attention=+3.19, potential=+2.21}"
agent_923f10c3aa,Omni Harvest 200,Faronreich,FAR,food,234.89,820.9494,2411.1219,19219.8581,265.7624,639546.0383,426.6434,1.012509,0.85226,0.99,0.42975,0.008944,204.6232,206.1786,1.5554,"{causal=+51.66, existence=+28.88, health=+23.75, legal=+21.71, temporal=+19.71, social=+13.36, attention=+10.87, risk_reduction=+7.88, ...}"
agent_6fa974df01,Vertex Transit 201,Borealgrad,BOR,mobility,121.58,2610.1886,4703.3357,0.0,775.3601,255975.11,22.0543,1.101554,0.796798,0.99,0.327533,0.052553,106.3768,106.3834,0.0066,"{causal=+33.07, existence=+18.15, legal=+15.07, temporal=+10.04, social=+8.42, attention=+5.70, potential=+2.20, infrastructure=+0.91, ...}"
agent_2e102a2947,Blue Health 202,Faronreich,FAR,health,238.2,3354.7323,16706.4662,831.4694,1026.1694,83556.7656,85.2351,1.257789,0.533596,0.911887,0.509647,0.007321,209.9225,210.5473,0.6247,"{causal=+73.19, legal=+31.77, temporal=+22.57, existence=+18.46, social=+18.09, attention=+11.98, health=+3.87, potential=+1.83, ...}"
agent_8fc6234c46,Green Luxury 203,Damaria,DAM,luxury,133.36,2569.101,476.0579,5621.2204,599.0782,438315.1869,297.4763,0.741419,0.344252,0.786221,0.249956,0.064047,79.7754,80.251,0.4756,"{causal=+23.82, existence=+14.98, legal=+10.28, temporal=+8.90, social=+7.29, attention=+5.69, potential=+0.95, liquidity=-0.48, ...}"
agent_ca2a7cd745,Argent Ore 204,Galenheim,GAL,mining,63.04,792.1143,6498.3834,0.0,608.0605,-91297.3377,14953.5694,0.880234,0.601639,0.663167,0.796049,0.056097,-319.7816,75.0726,394.8543,"{temporal=-173.26, legal=-143.08, liquidity=-57.79, causal=+37.20, social=-20.10, existence=+19.10, attention=+3.89, potential=+1.66}"
agent_25c575b3c9,Cobalt Motors 205,Eldorland,ELD,mobility,289.33,1161.0696,16530.5144,1082.1498,1776.5916,-91973.8871,17252.3905,0.750028,0.923593,0.745099,0.939522,0.014037,-260.9494,166.5882,427.5375,"{legal=-192.80, temporal=-108.39, causal=+96.29, liquidity=-88.70, existence=+20.15, social=-17.05, attention=+15.85, potential=+2.55, ...}"
agent_af382372ca,Terra AI 206,Jorvikmark,JOR,software,226.68,1192.9689,7679.73,556.1933,654.7815,101001.3856,154.7084,1.508413,0.754855,0.860827,0.626637,0.027906,172.0685,172.8458,0.7773,"{causal=+62.61, legal=+23.12, temporal=+19.67, existence=+15.97, social=+13.81, attention=+11.28, potential=+3.91, epistemic=+1.45, ...}"
agent_6fd609b0b3,Cobalt Nutrition 207,Damaria,DAM,food,45.78,528.5506,50.4936,0.0,96.6076,90620.7225,295.2302,0.727552,0.483276,0.797146,0.496892,0.020907,60.7352,61.3237,0.5885,"{existence=+16.25, causal=+15.10, legal=+7.44, social=+4.69, temporal=+4.20, attention=+2.32, health=+2.26, potential=+1.34, ...}"
agent_8a16bf452c,Cobalt Labs 208,Borealgrad,BOR,research,1015.65,2031.8837,25698.7472,814.0431,2147.624,423262.0774,563.1138,0.756742,0.607391,0.99,0.189094,0.055635,498.7808,500.9042,2.1234,"{causal=+177.48, temporal=+78.87, legal=+70.62, attention=+49.32, social=+43.89, existence=+18.74, potential=+5.22, epistemic=+3.38, ...}"
agent_5c8a6c9c8f,Green Harvest 209,Kaelreich,KAE,food,203.84,752.6469,808.8172,0.0,606.1236,289299.8641,21.9925,0.653644,0.543855,0.583459,0.58412,0.020598,157.2384,158.3758,1.1374,"{causal=+48.49, legal=+21.28, existence=+20.26, temporal=+17.57, social=+12.42, attention=+9.90, health=+6.50, risk_reduction=+2.20, ...}"
agent_e0207a521f,Meridian Atelier 210,Kaelreich,KAE,luxury,356.32,10524.5739,2634.9749,326.8778,762.2081,241193.3338,90.8831,0.426732,0.699206,0.99,0.393571,0.053786,177.3241,177.5838,0.2597,"{causal=+58.29, legal=+25.95, temporal=+25.21, existence=+16.80, social=+16.20, attention=+16.18, potential=+1.93, liquidity=-0.26, ...}"
agent_1e3dd3bda5,Omni Nutrition 211,Kaelreich,KAE,food,76.02,1236.1959,247.1586,37694.6861,230.8875,195935.2216,15.3208,0.774654,0.380633,0.684415,0.53656,0.105848,76.8688,76.9288,0.06,"{causal=+22.14, existence=+15.39, legal=+10.08, temporal=+6.96, social=+6.03, attention=+3.86, health=+1.99, potential=+1.05, ...}"
