tick,event,source,target,amount,category,description
2,steuer,H000019,STAAT,0.3415545922271001,12,Umsatzsteuer
2,kauf,H000019,F000009,2.3689378390392193,9,haushaltskonsum
2,steuer,H000019,STAAT,0.2605831622943141,9,Umsatzsteuer
2,import,H000020,AUSLAND,90.21679229060217,19,haushaltskonsum
2,zoll,H000020,STAAT,3.5379134231608695,19,Importzoll
2,kauf,H000020,F000018,30.323979877537976,18,haushaltskonsum
2,steuer,H000020,STAAT,3.3356377865291775,18,Umsatzsteuer
2,import,H000020,AUSLAND,18.81035065640676,13,haushaltskonsum
2,zoll,H000020,STAAT,0.7376608100551671,13,Importzoll
2,kauf,H000020,F000007,11.381648290743772,7,haushaltskonsum
2,steuer,H000020,STAAT,1.251981311981815,7,Umsatzsteuer
2,import,H000020,AUSLAND,9.028356277177183,8,haushaltskonsum
2,zoll,H000020,STAAT,0.35405318734028174,8,Importzoll
2,kauf,H000020,F000016,5.419553952692724,16,haushaltskonsum
2,steuer,H000020,STAAT,0.5961509347961996,16,Umsatzsteuer
2,kauf,H000020,F000006,4.721798966696641,6,haushaltskonsum
2,steuer,H000020,STAAT,0.5193978863366305,6,Umsatzsteuer
2,kauf,H000020,F000001,3.1959059742719944,1,haushaltskonsum
2,steuer,H000020,STAAT,0.35154965716991937,1,Umsatzsteuer
2,kauf,H000020,F000012,2.1346425268386096,12,haushaltskonsum
2,steuer,H000020,STAAT,0.23481067795224705,12,Umsatzsteuer
2,kauf,H000020,F000009,1.6306490868191617,9,haushaltskonsum
2,steuer,H000020,STAAT,0.17937139955010778,9,Umsatzsteuer
2,import,H000021,AUSLAND,128.0895400194934,19,haushaltskonsum
2,zoll,H000021,STAAT,5.023119216450722,19,Importzoll
2,kauf,H000021,F000018,37.79732498697282,18,haushaltskonsum
2,steuer,H000021,STAAT,4.15770574856701,18,Umsatzsteuer
2,import,H000021,AUSLAND,26.61907991694545,13,haushaltskonsum
2,zoll,H000021,STAAT,1.0438854869390373,13,Importzoll
2,import,H000021,AUSLAND,11.569193928387149,8,haushaltskonsum
2,zoll,H000021,STAAT,0.45369387954459406,8,Importzoll
2,kauf,H000021,F000007,4.182115793664496,7,haushaltskonsum
2,steuer,H000021,STAAT,0.46003273730309463,7,Umsatzsteuer
2,kauf,H000021,F000016,8.20421311053884,16,haushaltskonsum
2,steuer,H000021,STAAT,0.9024634421592723,16,Umsatzsteuer
2,kauf,H000021,F000006,5.798544464836564,6,haushaltskonsum
2,steuer,H000021,STAAT,0.637839891132022,6,Umsatzsteuer
2,kauf,H000021,F000001,4.633785636766506,1,haushaltskonsum
2,steuer,H000021,STAAT,0.5097164200443156,1,Umsatzsteuer
2,kauf,H000021,F000012,3.2429576998606118,12,haushaltskonsum
2,steuer,H000021,STAAT,0.3567253469846673,12,Umsatzsteuer
2,kauf,H000021,F000009,2.474180144740727,9,haushaltskonsum
2,steuer,H000021,STAAT,0.27215981592148,9,Umsatzsteuer
2,import,H000022,AUSLAND,127.29466930909162,19,haushaltskonsum
2,zoll,H000022,STAAT,4.991947816042808,19,Importzoll
2,kauf,H000022,F000018,45.12563321645878,18,haushaltskonsum
2,steuer,H000022,STAAT,4.963819653810466,18,Umsatzsteuer
2,import,H000022,AUSLAND,29.005506997746746,13,haushaltskonsum
2,zoll,H000022,STAAT,1.1374708626567351,13,Importzoll
2,import,H000022,AUSLAND,15.806259552159421,8,haushaltskonsum
2,zoll,H000022,STAAT,0.6198533157709577,8,Importzoll
2,kauf,H000022,F000016,9.176086252330158,16,haushaltskonsum
2,steuer,H000022,STAAT,1.0093694877563175,16,Umsatzsteuer
2,kauf,H000022,F000006,8.296238619304152,6,haushaltskonsum
2,steuer,H000022,STAAT,0.9125862481234567,6,Umsatzsteuer
2,kauf,H000022,F000001,3.700916544509864,1,haushaltskonsum
2,steuer,H000022,STAAT,0.40710081989608504,1,Umsatzsteuer
2,kauf,H000022,F000012,3.654517871740682,12,haushaltskonsum
2,steuer,H000022,STAAT,0.40199696589147504,12,Umsatzsteuer
2,kauf,H000022,F000009,2.792905576590342,9,haushaltskonsum
2,steuer,H000022,STAAT,0.3072196134249376,9,Umsatzsteuer
2,import,H000023,AUSLAND,83.43787717500967,19,haushaltskonsum
2,zoll,H000023,STAAT,3.2720736147062617,19,Importzoll
2,kauf,H000023,F000018,29.595940716143303,18,haushaltskonsum
2,steuer,H000023,STAAT,3.2555534787757634,18,Umsatzsteuer
2,import,H000023,AUSLAND,19.22086996679795,13,haushaltskonsum
2,zoll,H000023,STAAT,0.753759606541096,13,Importzoll
2,import,H000023,AUSLAND,8.594642280697656,8,haushaltskonsum
2,zoll,H000023,STAAT,0.33704479532147674,8,Importzoll
2,kauf,H000023,F000016,6.094266951488532,16,haushaltskonsum
2,steuer,H000023,STAAT,0.6703693646637385,16,Umsatzsteuer
2,kauf,H000023,F000006,4.439749116816906,6,haushaltskonsum
2,steuer,H000023,STAAT,0.4883724028498597,6,Umsatzsteuer
2,kauf,H000023,F000001,2.5718704037629325,1,haushaltskonsum
2,steuer,H000023,STAAT,0.2829057444139226,1,Umsatzsteuer
2,kauf,H000023,F000012,2.431740351204161,12,haushaltskonsum
2,steuer,H000023,STAAT,0.2674914386324577,12,Umsatzsteuer
2,kauf,H000023,F000009,1.856078704247726,9,haushaltskonsum
2,steuer,H000023,STAAT,0.20416865746724985,9,Umsatzsteuer
2,import,H000024,AUSLAND,131.80113081966655,19,haushaltskonsum
2,zoll,H000024,STAAT,5.16867179684967,19,Importzoll
2,kauf,H000024,F000018,57.1891381085523,18,haushaltskonsum
2,steuer,H000024,STAAT,6.290805191940753,18,Umsatzsteuer
2,import,H000024,AUSLAND,27.393101526297237,13,haushaltskonsum
2,zoll,H000024,STAAT,1.074239275541068,13,Importzoll
2,import,H000024,AUSLAND,11.149649374920232,8,haushaltskonsum
2,zoll,H000024,STAAT,0.4372411519576561,8,Importzoll
2,kauf,H000024,F000016,8.767496028993595,16,haushaltskonsum
2,steuer,H000024,STAAT,0.9644245631892954,16,Umsatzsteuer
2,kauf,H000024,F000006,5.72761338826328,6,haushaltskonsum
2,steuer,H000024,STAAT,0.6300374727089608,6,Umsatzsteuer
2,kauf,H000024,F000001,4.668857133377019,1,haushaltskonsum
2,steuer,H000024,STAAT,0.513574284671472,1,Umsatzsteuer
2,kauf,H000024,F000012,3.498345206018946,12,haushaltskonsum
2,steuer,H000024,STAAT,0.38481797266208406,12,Umsatzsteuer
2,kauf,H000024,F000009,2.671188958069406,9,haushaltskonsum
2,steuer,H000024,STAAT,0.29383078538763463,9,Umsatzsteuer
2,import,H000025,AUSLAND,104.32015281143735,19,haushaltskonsum
2,zoll,H000025,STAAT,4.090986384762249,19,Importzoll
2,kauf,H000025,F000018,30.298801269583652,18,haushaltskonsum
2,steuer,H000025,STAAT,3.332868139654202,18,Umsatzsteuer
2,import,H000025,AUSLAND,21.83371407622879,13,haushaltskonsum
2,zoll,H000025,STAAT,0.8562240814207369,13,Importzoll
2,import,H000025,AUSLAND,8.24008440044191,8,haushaltskonsum
2,zoll,H000025,STAAT,0.3231405647232122,8,Importzoll
2,kauf,H000025,F000016,6.912312825612413,16,haushaltskonsum
2,steuer,H000025,STAAT,0.7603544108173654,16,Umsatzsteuer
2,kauf,H000025,F000006,4.1720754605113335,6,haushaltskonsum
2,steuer,H000025,STAAT,0.4589283006562467,6,Umsatzsteuer
2,kauf,H000025,F000001,3.9971773389583993,1,haushaltskonsum
2,steuer,H000025,STAAT,0.43968950728542394,1,Umsatzsteuer
2,kauf,H000025,F000012,2.7331931816072874,12,haushaltskonsum
2,steuer,H000025,STAAT,0.3006512499768016,12,Umsatzsteuer
2,kauf,H000025,F000009,2.083337293431742,9,haushaltskonsum
2,steuer,H000025,STAAT,0.2291671022774916,9,Umsatzsteuer
2,import,H000026,AUSLAND,121.10235735999488,19,haushaltskonsum
2,zoll,H000026,STAAT,4.749112053333133,19,Importzoll
2,kauf,H000026,F000018,37.352238433260425,18,haushaltskonsum
2,steuer,H000026,STAAT,4.108746227658647,18,Umsatzsteuer
2,import,H000026,AUSLAND,24.17691491040806,13,haushaltskonsum
2,zoll,H000026,STAAT,0.9481143102120807,13,Importzoll
2,import,H000026,AUSLAND,11.547985445534987,8,haushaltskonsum
2,zoll,H000026,STAAT,0.45286217433470544,8,Importzoll
2,kauf,H000026,F000016,7.656956665150161,16,haushaltskonsum
2,steuer,H000026,STAAT,0.8422652331665177,16,Umsatzsteuer
2,kauf,H000026,F000006,5.999560443341246,6,haushaltskonsum
2,steuer,H000026,STAAT,0.6599516487675371,6,Umsatzsteuer
2,kauf,H000026,F000001,4.578800535832274,1,haushaltskonsum
2,steuer,H000026,STAAT,0.5036680589415501,1,Umsatzsteuer
2,kauf,H000026,F000012,3.0212394959937616,12,haushaltskonsum
2,steuer,H000026,STAAT,0.33233634455931377,12,Umsatzsteuer
2,kauf,H000026,F000009,2.306868014203808,9,haushaltskonsum
2,steuer,H000026,STAAT,0.2537554815624189,9,Umsatzsteuer
2,import,H000027,AUSLAND,107.02959337909387,19,haushaltskonsum
2,zoll,H000027,STAAT,4.197238956042897,19,Importzoll
2,kauf,H000027,F000018,24.667558005453994,18,haushaltskonsum
2,steuer,H000027,STAAT,2.7134313805999395,18,Umsatzsteuer
2,import,H000027,AUSLAND,19.304552019925975,13,haushaltskonsum
2,zoll,H000027,STAAT,0.7570412556833714,13,Importzoll
2,import,H000027,AUSLAND,7.118819464355434,8,haushaltskonsum
2,zoll,H000027,STAAT,0.27916939075903663,8,Importzoll
2,kauf,H000027,F000016,6.139174227406095,16,haushaltskonsum
2,steuer,H000027,STAAT,0.6753091650146705,16,Umsatzsteuer
2,kauf,H000027,F000001,3.998298182291273,1,haushaltskonsum
2,steuer,H000027,STAAT,0.43981280005204004,1,Umsatzsteuer
2,kauf,H000027,F000006,3.4688235987260234,6,haushaltskonsum
2,steuer,H000027,STAAT,0.3815705958598626,6,Umsatzsteuer
2,kauf,H000027,F000012,2.427070876645253,12,haushaltskonsum
2,steuer,H000027,STAAT,0.2669777964309778,12,Umsatzsteuer
2,kauf,H000027,F000009,1.8506569704855096,9,haushaltskonsum
2,steuer,H000027,STAAT,0.20357226675340606,9,Umsatzsteuer
2,import,H000028,AUSLAND,54.637893969632906,19,haushaltskonsum
2,zoll,H000028,STAAT,2.1426625086130553,19,Importzoll
2,kauf,H000028,F000018,25.67569641418179,18,haushaltskonsum
2,steuer,H000028,STAAT,2.824326605559997,18,Umsatzsteuer
2,import,H000028,AUSLAND,11.356475743928927,13,haushaltskonsum
2,zoll,H000028,STAAT,0.44535198995799713,13,Importzoll
2,import,H000028,AUSLAND,5.789889695376028,8,haushaltskonsum
2,zoll,H000028,STAAT,0.2270544978578835,8,Importzoll
2,kauf,H000028,F000016,3.6228832053648286,16,haushaltskonsum
2,steuer,H000028,STAAT,0.39851715259013115,16,Umsatzsteuer
2,kauf,H000028,F000006,3.037101646917874,6,haushaltskonsum
2,steuer,H000028,STAAT,0.3340811811609662,6,Umsatzsteuer
2,kauf,H000028,F000001,2.0554723383579554,1,haushaltskonsum
2,steuer,H000028,STAAT,0.2261019572193751,1,Umsatzsteuer
2,kauf,H000028,F000012,1.4381006616491423,12,haushaltskonsum
2,steuer,H000028,STAAT,0.15819107278140565,12,Umsatzsteuer
2,kauf,H000028,F000009,1.099425345511889,9,haushaltskonsum
2,steuer,H000028,STAAT,0.12093678800630779,9,Umsatzsteuer
2,import,H000029,AUSLAND,130.13999111248222,19,haushaltskonsum
2,zoll,H000029,STAAT,5.103529063234596,19,Importzoll
2,kauf,H000029,F000018,33.429866249641606,18,haushaltskonsum
2,steuer,H000029,STAAT,3.6772852874605766,18,Umsatzsteuer
2,import,H000029,AUSLAND,25.953579855871155,13,haushaltskonsum
2,zoll,H000029,STAAT,1.0177874453282807,13,Importzoll
2,import,H000029,AUSLAND,13.34715306692154,8,haushaltskonsum
2,zoll,H000029,STAAT,0.5234177673302565,8,Importzoll
2,kauf,H000029,F000016,8.13433003643369,16,haushaltskonsum
2,steuer,H000029,STAAT,0.8947763040077059,16,Umsatzsteuer
2,kauf,H000029,F000006,6.938471085906792,6,haushaltskonsum
2,steuer,H000029,STAAT,0.763231819449747,6,Umsatzsteuer
2,kauf,H000029,F000001,5.8282756501363995,1,haushaltskonsum
2,steuer,H000029,STAAT,0.6411103215150039,1,Umsatzsteuer
2,kauf,H000029,F000012,3.164780818468707,12,haushaltskonsum
2,steuer,H000029,STAAT,0.34812589003155775,12,Umsatzsteuer
2,kauf,H000029,F000009,2.415248745824522,9,haushaltskonsum
2,steuer,H000029,STAAT,0.2656773620406974,9,Umsatzsteuer
2,import,H000030,AUSLAND,73.89214599700699,19,haushaltskonsum
2,zoll,H000030,STAAT,2.8977312155689017,19,Importzoll
2,kauf,H000030,F000018,29.176105730064577,18,haushaltskonsum
2,steuer,H000030,STAAT,3.2093716303071034,18,Umsatzsteuer
